strategy_name,AUM,aum,net_annual_return,net_annualised_return,net_vol,net_annualised_volatility,net_sharpe,max_drawdown,average_turnover,daily_turnover,average_gross_exposure_used,average_gross_exposure,cap_binding_days,fraction_days_cap_binding,gross_sharpe,commission_drag,commission_sharpe_drag,slippage_drag,slippage_sharpe_drag,borrow_drag,borrow_sharpe_drag,avg_commission_bps_per_day,avg_slippage_bps_per_day,avg_borrow_bps_per_day,average_long_names,average_short_names,days,IC_mean,IC_tstat
final_volatility_scaled_expanding_window,50000000.0,50000000.0,0.06659354064331535,0.06659354064331535,0.05025558519968462,0.05025558519968462,1.3081173675648727,-0.13818749944266362,1.9983042622109428,1.9983042622109428,0.9991521311054714,0.9991521311054714,3547,0.9398516163222046,3.539094129236485,0.5010771550558633,0.5010771550558633,1.5032895240008048,1.5032895240008048,0.2266100826149442,0.2266100826149442,0.9991521311054715,2.997456393316413,0.4512482038574518,24.916534181240063,24.916534181240063,3774,0.028939809601632026,9.93408990179203
final_volatility_scaled_expanding_window,250000000.0,250000000.0,0.07309949726777476,0.07309949726777476,0.04967332209670042,0.04967332209670042,1.445317767744716,-0.10186483004750502,1.4994261528447443,1.4994261528447443,0.7497130764223722,0.7497130764223722,3773,0.9997350291467939,3.111878747434734,0.37769924403848565,0.37769924403848565,1.1365770579140728,1.1365770579140728,0.15228467773745957,0.15228467773745957,0.7497130764223723,2.2491392292671164,0.30077453656978964,24.916534181240063,24.916534181240063,3774,0.028939809601632026,9.93408990179203
final_volatility_scaled_expanding_window,1000000000.0,1000000000.0,0.03501463197739163,0.03501463197739163,0.02689737699223359,0.02689737699223359,1.2930306226032406,-0.05559894040437385,0.5069266574089187,0.5069266574089187,0.25346332870445937,0.25346332870445937,3773,0.9997350291467939,2.3211723105184356,0.23314635880010215,0.23314635880010215,0.7043332800740527,0.7043332800740527,0.09066204904104014,0.09066204904104014,0.2534633287044593,0.7603899861133779,0.09762726931286642,24.916534181240063,24.916534181240063,3774,0.028939809601632026,9.93408990179203
