date,overnight,intraday,close_to_close,names
2010-02-10,-0.0017823143984881074,0.002025516985189758,0.0002187861155205441,986
2010-02-11,-0.002986950793068121,0.015591543644074207,0.012592677583774935,986
2010-02-12,-0.009559634881854706,0.01390072390516438,0.004180537026634764,986
2010-02-16,0.007616666244648104,0.009089245411843977,0.01672034115765178,986
2010-02-17,0.003817573753951096,0.0015932053574066382,0.005403241746457324,986
2010-02-18,-0.0018470970659808907,0.009130918401995881,0.007270496700221293,986
2010-02-19,-0.0029295606661707448,0.007391327538081331,0.0044222362704392885,986
2010-02-22,0.0034647288695752823,-0.00203946634162207,0.0014132608706549242,986
2010-02-23,-0.002147868726553392,-0.009490154565333777,-0.011631380676264175,986
2010-02-24,0.002526565718759951,0.006395787841939835,0.008940351547236408,986
2010-02-25,-0.013172703688377451,0.013319281984124427,-6.461942288162924e-05,986
2010-02-26,0.0006777729786636092,-0.0015895242059686678,-0.0009223009335803142,986
2010-03-01,0.003441700378550059,0.012597245874893942,0.01607601772232375,986
2010-03-02,0.0029262995462822263,0.0031560454335902645,0.006080032983390301,986
2010-03-03,0.0024583275235689054,-0.0012759917039321252,0.0011796719051370157,986
2010-03-04,0.001815228462671612,0.0016331686819009835,0.0034506989172886603,986
2010-03-05,0.004503839214750824,0.012398173570591668,0.016943861404256334,986
2010-03-08,0.0003642076448152544,0.001571253269635186,0.0019235716814430118,986
2010-03-09,-0.003895359443968912,0.006866825537504737,0.0029290136157947965,986
2010-03-10,-0.00016403887482964197,0.006954803785386901,0.006749442995639678,986
2010-03-11,-0.004185740812899484,0.007900763795283669,0.0036646580763727513,986
2010-03-12,0.0035486990973482074,-0.0029379809166940754,0.0005750967431895405,986
2010-03-15,-0.00194826764432403,0.00010117444691888398,-0.0018640495668634405,986
2010-03-16,0.0019481318153942437,0.006890910369544536,0.008847680205343229,986
2010-03-17,0.002281372984659415,0.005735349869921188,0.00801716438274529,986
2010-03-18,-0.0004114768661485579,-0.001710523474086602,-0.0021427832630443507,986
2010-03-19,-0.001886651113909324,-0.006278344704198171,-0.00819736785349264,986
2010-03-22,-0.006533276834901758,0.017514111179718423,0.010836878633082131,986
2010-03-23,0.0011430774065701278,0.007685274383531962,0.00884131508670461,986
2010-03-24,-0.003180948131019335,-0.004465588996749082,-0.007670226469356025,986
2010-03-25,0.0072680438631508295,-0.011756943675804415,-0.004595016276928282,986
2010-03-26,0.0035266817836692647,-0.0032532767979716612,0.0002535846108119524,986
2010-03-29,0.004193536118122069,0.001921821607111112,0.006114237592848735,986
2010-03-30,0.000901669224683227,0.0006783742100196128,0.0015751331377951239,986
2010-03-31,-0.0035412258665981325,-0.0022642609130362314,-0.00580540889743459,986
2010-04-01,0.00595898411863817,0.0025108562269744615,0.008481961730146764,986
2010-04-05,0.0035363624260039057,0.011538910958030417,0.015110673804132673,986
2010-04-06,-0.004306286873820105,0.008927942300714932,0.004562860086497198,986
2010-04-07,-0.0016960002041602113,-0.0029342030316724986,-0.00462818527395884,986
2010-04-08,-0.003875388862982349,0.0047832184924867654,0.0008692565031527185,986
2010-04-09,0.0016633707593861815,0.0049761200104249765,0.006640347522203691,986
2010-04-12,0.0011802299774595186,0.0012457250070122103,0.002415331914238412,986
2010-04-13,-0.001740769094153776,0.004710033434103197,0.0029619566728012695,986
2010-04-14,0.0044906058367585435,0.011933075137899037,0.016493367998266676,986
2010-04-15,-0.001934531590467856,0.003463775847893891,0.0015048533987208988,986
2010-04-16,-0.001988434490666182,-0.01099571149125944,-0.012971615341769544,986
2010-04-19,-0.004386197498222346,0.003342118188055472,-0.0010695768044358572,986
2010-04-20,0.005120384974418611,0.00752464600016767,0.012688164885006976,986
2010-04-21,0.0004848231700593862,0.004288277254593613,0.004769563433926904,986
2010-04-22,-0.008407672245636948,0.019497523134678417,0.010906606797441643,986
2010-04-23,0.0003198882459175686,0.008488839890872362,0.008815834798274642,986
2010-04-26,0.00028053695455306155,-0.0038960966643838105,-0.0036119581448000662,986
2010-04-27,-0.004496420230800458,-0.019653193587586295,-0.024044470566509178,986
2010-04-28,0.005857635024961573,-0.0027536683908180523,0.003088497024619807,986
2010-04-29,0.006829724829930655,0.012020697233817027,0.018927179111393654,986
2010-04-30,0.0010646719013337213,-0.02414243881694145,-0.023137263769832044,986
2010-05-03,0.004765485429076463,0.012677043801499114,0.017492520021474733,986
2010-05-04,-0.012227287257519655,-0.0165457055916988,-0.02856503892985761,986
2010-05-05,-0.010505734827228504,-0.0001020027280290756,-0.010668399173689343,986
2010-05-06,-0.004529739343219208,-0.027244132441555092,-0.031702177576353116,986
2010-05-07,-0.0013072756135597738,-0.021423293290764096,-0.022796260570432787,986
2010-05-10,0.04209350485303869,0.009510445545457163,0.05187152128516435,986
2010-05-11,-0.011599638529045062,0.014313690475957975,0.0025124044136635654,986
2010-05-12,0.003938849440243623,0.018090685452657223,0.022101147767979685,986
2010-05-13,-0.002310459049600289,-0.007908547585265213,-0.010209595508690645,986
2010-05-14,-0.00786839260866521,-0.013434459614393938,-0.021194705129644092,986
2010-05-17,0.003659084062343518,-0.0011884669530960886,0.0024355374731756226,986
2010-05-18,0.010932546149482806,-0.02718301862265475,-0.016616680307552586,986
2010-05-19,-0.004715268145317234,-0.004440258524810928,-0.009149057853966485,986
2010-05-20,-0.02112118747192635,-0.02318374066216848,-0.04382138451931341,986
2010-05-21,-0.015931229851451904,0.03266813680697417,0.01611264981044811,986
2010-05-24,-0.001978357386289484,-0.010664535482055763,-0.012664041272597964,986
2010-05-25,-0.024348239489492923,0.02400692565553131,-0.0010339159709928016,986
2010-05-26,0.009049907481095087,-0.007414560811678844,0.0015254297751043434,986
2010-05-27,0.020061556329371694,0.018395552520367835,0.03884643771960526,986
2010-05-28,-0.0014805220421716706,-0.01114466601415264,-0.012608685005046463,986
2010-06-01,-0.008004179427074862,-0.01761669793755577,-0.025441693309074285,986
2010-06-02,0.005452820624249401,0.02148865576696902,0.02704640525446785,986
2010-06-03,0.002509265173816841,0.00529257474392464,0.007786126834810115,986
2010-06-04,-0.02021473443918102,-0.022794998588072,-0.04255165517937303,986
2010-06-07,0.00429276469383539,-0.02383038900575709,-0.01966942250786472,986
2010-06-08,0.0029486422867711463,0.002331270478451991,0.005248868039330222,986
2010-06-09,0.00813409841838429,-0.0075453320298848325,0.0005088133483489792,986
2010-06-10,0.016601822478310515,0.015726206898269635,0.032607899158264564,986
2010-06-11,-0.011166061362835338,0.02187738601680293,0.010421537528678018,986
2010-06-14,0.009757630789051772,-0.006681416169317595,0.0029882886406252104,986
2010-06-15,0.006445784821777674,0.01782769701384261,0.024395618915577715,986
2010-06-16,-0.00757678407176753,0.004536794626834148,-0.003099976662034709,986
2010-06-17,0.004345407050028566,-0.00471384493369035,-0.0004077502095377062,986
2010-06-18,0.002725579304812416,-0.0022374707092123083,0.0004719187950246867,986
2010-06-21,0.013254273394838428,-0.01926869022944775,-0.006296522321557778,986
2010-06-22,0.001993621251850652,-0.021914245252938048,-0.019977680611218972,986
2010-06-23,-0.0003584812172810774,-0.0017364302433368315,-0.002108252360157361,986
2010-06-24,-0.005530359031483148,-0.011177019833715078,-0.01665051826727927,986
2010-06-25,0.0035872488209872013,0.0084765828942938,0.012090331237866025,986
2010-06-28,0.0013135473443772992,-0.0043152296936468095,-0.0030223329102624396,986
2010-06-29,-0.014566756731088908,-0.02086349073583472,-0.035115856584030575,986
2010-06-30,-0.0001238189609977459,-0.009598295347935897,-0.009732609574284155,986
2010-07-01,0.0005685562671820624,-0.0058648246023261475,-0.005326337762064384,986
2010-07-02,0.005380539019308412,-0.012524805403239858,-0.007235361964548541,986
2010-07-06,0.015408782194349147,-0.02054991989177391,-0.005532971139818685,986
2010-07-07,0.0027323099394090567,0.031856204026110224,0.034701609235982915,986
2010-07-08,0.00892840224388838,0.003032713096032472,0.011982171436093881,986
2010-07-09,-0.0009549535843962625,0.012993407658813688,0.012009241013624874,986
2010-07-12,-0.0031762635832116417,-0.004085245831650114,-0.007255337164628003,986
2010-07-13,0.011174355164107821,0.01439129680927119,0.02573495550759203,986
2010-07-14,-0.0032621714868814123,0.00047476532723311955,-0.0028084414902428676,986
2010-07-15,0.00018824157829422673,-0.004163137699689664,-0.003987928560902631,986
2010-07-16,-0.006113305558567448,-0.02749265253271754,-0.03343398239340366,986
2010-07-19,0.003178040567747071,0.0026886473859288294,0.005861300089101977,986
2010-07-20,-0.013931218563197078,0.03120408855511282,0.01678631800989421,986
2010-07-21,0.00728073784926449,-0.02232117609946847,-0.015221257242502523,986
2010-07-22,0.013376628650070907,0.017421626749992196,0.03106447188529046,986
2010-07-23,-0.004364725004474441,0.020500295244565182,0.016002877532419076,986
2010-07-26,0.0016279165322983973,0.01631512546466005,0.017955756037999957,986
2010-07-27,0.006212665284869649,-0.01110288999465477,-0.005007411583161177,986
2010-07-28,-0.002370439671788974,-0.010100328311629964,-0.012478697566925974,986
2010-07-29,0.007405979084533688,-0.008972841514189813,-0.001665589876375691,986
2010-07-30,-0.0128754069087752,0.013852913348889441,0.0007997622268519711,986
2010-08-02,0.014768996992326476,0.0043262720058758804,0.019132641719706765,986
2010-08-03,-0.0038692607092649257,-0.004790901268637134,-0.008633279113299152,986
2010-08-04,0.0033521363892261057,0.005917170073876509,0.009320048631480074,986
2010-08-05,-0.006763187950183467,0.0007015670312478239,-0.006114279115322497,986
2010-08-06,-0.01011374798530999,0.006018236176621379,-0.004172883633833288,986
2010-08-09,0.00562500847520772,0.004185179067388904,0.009834339385596639,986
2010-08-10,-0.011055087896023495,-0.002988310078835778,-0.013985260207781645,986
2010-08-11,-0.017380721698249592,-0.016980974056255514,-0.03406795797780153,986
2010-08-12,-0.014450192678367975,0.009032058074968508,-0.005568444326987296,986
2010-08-13,-0.0026749244592139862,-0.00482444868865073,-0.007522208567379979,986
2010-08-16,-0.006022517912565094,0.009102155114868104,0.0030062742698847393,986
2010-08-17,0.010094709757440637,0.007095229732910979,0.017255744876203166,986
2010-08-18,-0.0007475872822905839,0.004147153393163167,0.0033898560186002174,986
2010-08-19,-0.004268558685919264,-0.01736374370130749,-0.02159603250374878,986
2010-08-20,-0.005184960696716426,0.003980531887175541,-0.0012329481161824688,986
2010-08-23,0.005678727647740148,-0.015055270618880215,-0.00948237872265074,986
2010-08-24,-0.012610026042342086,-0.0010354338174887207,-0.013650333631068223,986
2010-08-25,-0.007425892536616595,0.016907206604899274,0.009342467124779067,986
2010-08-26,0.004666793142671565,-0.012294624544609885,-0.007702578064480083,986
2010-08-27,0.00810638579349266,0.014354363698373817,0.022585742204076335,986
2010-08-30,-0.0031730914222360034,-0.017091676209327094,-0.02021463515863608,986
2010-08-31,-0.0034959292235727233,0.0033468901329956236,-0.00017018552670031254,986
2010-09-01,0.014859506228615203,0.01959930352448917,0.03474815000984168,986
2010-09-02,0.0005613561747028857,0.01180908109535849,0.012353154200236895,986
2010-09-03,0.010993448380919164,0.0046109974591521255,0.015640919469454694,986
2010-09-07,-0.003953660391040038,-0.013402944447984712,-0.017312564572741888,986
2010-09-08,0.002074492417701579,0.004045033366285225,0.006129100604912748,986
2010-09-09,0.012401508192451841,-0.010022550421277482,0.0022278026234504433,986
2010-09-10,0.0021693162298601332,0.0018149947988418704,0.003977335361790894,986
2010-09-13,0.010404404000394007,0.008253655563299933,0.018748128897243598,986
2010-09-14,-0.002136653316943405,0.00017112700934500389,-0.0019782184881034764,986
2010-09-15,-0.004217076365554917,0.007596617877768399,0.003333784656831107,986
2010-09-16,-0.0025188980592271587,-0.001839753805041251,-0.004365152881162249,986
2010-09-17,0.006713102129243883,-0.003167044638771389,0.0035117407816835366,986
2010-09-20,0.0022451993655449587,0.018587750072503878,0.020862054396630098,986
2010-09-21,9.475074122926003e-05,-0.0059125954659671074,-0.005826573947725662,986
2010-09-22,-0.0025659164206308957,-0.0071206841979270675,-0.009671155537260777,986
2010-09-23,-0.007977677135637023,-0.002820806285179125,-0.010782619138645281,986
2010-09-24,0.012843451162397794,0.015518916642168465,0.028564486853628206,986
2010-09-27,0.0004940149571404149,-0.005026229014529539,-0.004544321033146908,986
2010-09-28,0.002608272194412237,0.00663302589620483,0.009262677167576033,986
2010-09-29,-0.0039021126057753653,0.004847269000877212,0.0009180173892185948,986
2010-09-30,0.006660739382325902,-0.007379433462966383,-0.0007946839172049908,986
2010-10-01,0.008303643629554474,-0.004687479338421807,0.0035561136355538726,986
2010-10-04,-0.0022059556976888927,-0.008387810185222106,-0.010578596329092523,986
2010-10-05,0.00996152001989543,0.013837203992389944,0.023948946376982867,986
2010-10-06,-0.001856588660363159,-0.0021080595101524977,-0.003937065676472341,986
2010-10-07,0.005894254518178373,-0.007170768113349589,-0.0013240045373242187,986
2010-10-08,0.0006132354922231372,0.00909477667434548,0.009706804988871031,986
2010-10-11,0.00023720187427769506,-0.00031417582795763163,-8.530805257041222e-05,986
2010-10-12,-0.002889532736604164,0.005479453360372576,0.002559575199195348,986
2010-10-13,0.005340520734893795,0.005979589841847927,0.01134735029921331,986
2010-10-14,-0.0014464977390127728,-0.0025115423296109118,-0.003974982916274234,986
2010-10-15,0.008638158879314912,-0.00911147791284218,-0.0005573177610586011,986
2010-10-18,0.000644152914731572,0.00660601384030772,0.007242119432286111,986
2010-10-19,-0.012710131929526693,-0.004225680660746661,-0.016883163800956814,986
2010-10-20,0.003131677287252634,0.008079178416875263,0.011224500397594822,986
2010-10-21,0.0045575001628840985,-0.005870718770082223,-0.0013659244688630455,986
2010-10-22,0.0022265858571363403,0.0024665099184820955,0.0046998519764249996,986
2010-10-25,0.006634012634289944,-0.002442147916118378,0.004162352399214071,986
2010-10-26,-0.005813294176244419,0.004131783702579962,-0.0016924899360777129,986
2010-10-27,-0.006143959258030026,0.003658981537616699,-0.0025003688794553824,986
2010-10-28,0.006294998703145707,-0.00808745301711595,-0.0018591079458932635,986
2010-10-29,-0.002551928466038929,0.005090838749794774,0.0024831953085548628,986
2010-11-01,0.005084043590140289,-0.007691201757365881,-0.0026509818280147706,986
2010-11-02,0.008261977665159532,0.004838997960128706,0.013145282898861474,986
2010-11-03,0.000493921896708254,0.002535792147000854,0.0030149163939709785,986
2010-11-04,0.011243727927114056,0.01037243348693011,0.021731421660873846,986
2010-11-05,-3.602999112930203e-05,0.004846061504190214,0.004759897797018552,986
2010-11-08,-0.0037720798162708276,0.0028235782370467388,-0.0009637677102453189,986
2010-11-09,0.002907486932021644,-0.014557192793515616,-0.011709883925701978,986
2010-11-10,0.0004244275281853835,0.008599241533812424,0.009015992578194028,986
2010-11-11,-0.010319194677381373,0.0073041336489483395,-0.003114158004936651,986
2010-11-12,-0.0076330406947666355,-0.006747172219328366,-0.014327138157424247,986
2010-11-15,0.004605935414611734,-0.004021403449451,0.0005538795364310823,986
2010-11-16,-0.006512534382175015,-0.010418409095667124,-0.01686593798366245,986
2010-11-17,0.0011250553852647145,0.0010063071015852423,0.002129052272407271,986
2010-11-18,0.011577178377201501,0.0036298712503556115,0.015241200432415348,986
2010-11-19,-0.001709222743284671,0.005227334744712865,0.0035138568049370177,986
2010-11-22,-0.003423788487844004,0.005572894053374563,0.0021346167904000997,986
2010-11-23,-0.010627572442207035,-4.296957809197411e-05,-0.010664206163558567,986
2010-11-24,0.007271894045105475,0.011927097168170366,0.019283054400708873,986
2010-11-26,-0.007643228968938457,0.001741798467049807,-0.005922520074754996,986
2010-11-29,-0.006196060936651188,0.0047448113457032055,-0.0014866813887628428,986
2010-11-30,-0.010022964890242752,0.004247112370440452,-0.005824830610916989,986
2010-12-01,0.01522245613239436,0.006937660827077896,0.022262132336278592,986
2010-12-02,0.00028969525040089243,0.013115351630849299,0.013403884174993816,986
2010-12-03,-0.005243308023858665,0.010877936515789829,0.0055561182496788545,986
2010-12-06,-0.002144380569071391,0.003689735341690658,0.0015240343620502603,986
2010-12-07,0.009715782235949209,-0.006068684481174063,0.0035640550184098327,986
2010-12-08,0.0016343836177673892,-0.00034955955591054545,0.0012773511888523512,986
2010-12-09,0.006070945944940399,-0.0021815405120629116,0.003884459979383309,986
2010-12-10,0.002338375562231563,0.007242011265143543,0.009604126322673068,986
2010-12-13,0.0040778279132615185,-0.006257564897541735,-0.0022144948712313826,986
2010-12-14,0.0016522826020194674,-0.000771197051218917,0.0008805954876232269,986
2010-12-15,-0.001457557339293952,-0.0032775541815024127,-0.004732281242477446,986
2010-12-16,0.0015684797413390694,0.007471079745068894,0.009046543784878054,986
2010-12-17,0.00048648564501874484,0.0028700709954682184,0.0033493272560486563,986
2010-12-20,0.0030944967297740857,0.00010459969618000667,0.0031953222636559903,986
2010-12-21,0.003933517126902552,0.004890051277428312,0.008851798062097837,986
2010-12-22,0.00104074686784235,0.0018786744939836124,0.0029129211147764533,986
2010-12-23,-0.0006174117860148864,-0.0019402939337895219,-0.0025621626966460913,986
2010-12-27,-0.0034099124878997924,0.006125453703062098,0.0026862002161466775,986
2010-12-28,0.0010817213131102759,-0.0026250449950983657,-0.0015573616259766472,986
2010-12-29,0.001962798680128759,-0.00029547999133215777,0.0016652908807482261,986
2010-12-30,-0.0008978476290446442,0.00018899136978326394,-0.0007134455499949013,986
2010-12-31,-0.001337035569325896,-0.0038292452254674253,-0.005165289766516509,986
2011-01-03,0.00830114984469847,0.006015161418749142,0.01437338524262797,986
2011-01-04,0.0026688836061412678,-0.012777812354539586,-0.010151171732989163,986
2011-01-05,-0.0032880504422425306,0.010839228330001916,0.007510026075640328,986
2011-01-06,0.00044390442786531367,-0.0039499430986425854,-0.003512202186071025,986
2011-01-07,0.0025663405315114766,-0.005712095156973067,-0.0031634653893122576,986
2011-01-10,-0.00488185042150251,0.007417904082876503,0.0024755744311388485,986
2011-01-11,0.004404974876067261,-0.0008307901864699547,0.003560140291406355,986
2011-01-12,0.007631159095448334,0.0008714526259270516,0.008494118004321044,986
2011-01-13,-2.6208399693825235e-05,-0.0007526244750319967,-0.0007757517985440602,986
2011-01-14,-0.001264780699686898,0.010278738541054464,0.009003033936356134,986
2011-01-18,-0.0017288535417633439,0.004789375950826885,0.0030439705754136477,986
2011-01-19,-0.001540279279430095,-0.015730331578833835,-0.017252872319748785,986
2011-01-20,-0.0047248999989973,5.246248232361626e-05,-0.004666471866369324,986
2011-01-21,0.006816120778857023,-0.00891511139887582,-0.0021683904617487556,986
2011-01-24,-0.00019286001033093857,0.00709721030345256,0.006895804500666541,986
2011-01-25,-0.003404867306584718,0.005211679613951365,0.0017739828509032377,986
2011-01-26,0.0029503480293237693,0.008068438581023992,0.011071558242938869,986
2011-01-27,0.0007395274942486806,0.003852322369527921,0.004605884052951638,986
2011-01-28,0.0010549359601555329,-0.022762603782403416,-0.021736932844436382,986
2011-01-31,0.0030927542622230493,0.003497178241982555,0.006563108103326004,986
2011-02-01,0.006106135689864674,0.011599671379444456,0.017765595935113298,986
2011-02-02,-0.003220673644962975,-0.0001061513795255791,-0.0033295043501414766,986
2011-02-03,-0.0009519537167389331,0.0044826590570931964,0.0035262162580502864,986
2011-02-04,0.0013138742553800739,0.0024545402584952047,0.0037856015006621315,986
2011-02-07,0.0014560337417861622,0.0064858713801959605,0.007945197832203989,986
2011-02-08,-0.0001616911910249878,0.00521503765038738,0.005041055183779496,986
2011-02-09,-0.003089464266971122,-0.0005673247366564941,-0.0036756036893269522,986
2011-02-10,-0.005602349446039032,0.009135273958927626,0.003505194623353746,986
2011-02-11,-0.004111946196451308,0.013170907918144138,0.0090002673979436,986
2011-02-14,-3.576980676493636e-05,0.0020003309113097683,0.0019626653817001473,986
2011-02-15,-0.00276207579644304,-0.0016743811398365368,-0.00442451806304055,986
2011-02-16,0.004373093696450661,0.004349275768931164,0.008751348529682918,986
2011-02-17,-0.0024897154489564423,0.007214261590803068,0.004692384453566316,986
2011-02-18,0.002583174257153587,-0.00011751755963682609,0.002454031940802722,986
2011-02-22,-0.01023509882624564,-0.013381915228447883,-0.02348700298256995,986
2011-02-23,0.00011855880330478257,-0.014207590077766325,-0.01410587675767797,986
2011-02-24,0.0006262254221079085,0.002009733055101784,0.002625341658051787,986
2011-02-25,0.00432427463120019,0.013427379104940898,0.01778630408066172,986
2011-02-28,0.004259607029755956,-0.000886818792072684,0.003347172755672131,986
2011-03-01,0.003717786791764648,-0.021039231102163502,-0.017421296689328257,986
2011-03-02,-0.0014434516928369075,0.005363525239819917,0.0038963099009779486,986
2011-03-03,0.009135762227794253,0.01074678605108737,0.019976095989889905,986
2011-03-04,-3.915959657459829e-06,-0.00628781969587135,-0.006295148927067333,986
2011-03-07,0.00394515779363774,-0.015541293054177233,-0.011686945154654363,986
2011-03-08,0.0007072838812232511,0.013126052176693895,0.013832520924472472,986
2011-03-09,-0.002024333569840313,-1.0584907681331173e-05,-0.0020331648335532417,986
2011-03-10,-0.011050108144825458,-0.009509176956026752,-0.020452245295836582,986
2011-03-11,-0.004498054967876849,0.010763293604997502,0.006178611740730126,986
2011-03-14,-0.008061026888828947,0.002159006501710802,-0.005935980254674271,986
2011-03-15,-0.02638246168467334,0.018412022218504413,-0.008566746473120213,986
2011-03-16,-0.0016521782566146774,-0.01181678371841462,-0.013455445825484965,986
2011-03-17,0.015156868976684288,-0.008076746655627624,0.006956795621987251,986
2011-03-18,0.010688616263150385,-0.0026267000861877835,0.00800563733999796,986
2011-03-21,0.011268496399498845,0.00704291256035009,0.01839302445627126,986
2011-03-22,0.001091970781800932,-0.006395457321569036,-0.005319138190593316,986
2011-03-23,-0.0020198897076003463,0.004277483551635462,0.0022487355572281147,986
2011-03-24,0.005119589167871707,0.003238813213296241,0.00836602288762964,986
2011-03-25,0.003392555900758187,0.002440511526222821,0.005833902838882565,986
2011-03-28,0.0026436613405823994,-0.005719480868335474,-0.003094381256254914,986
2011-03-29,-0.0008397743361335032,0.008834997663363507,0.007982630902789868,986
2011-03-30,0.004601274715328946,0.005184513232154484,0.009816083135126188,986
2011-03-31,-0.00156363591136531,0.003845347125836427,0.002265830490141542,986
2011-04-01,0.005501758145332128,0.0003876926406702664,0.00587376172173004,986
2011-04-04,0.002630480898299634,-0.0013169345835411018,0.0012993720899606043,986
2011-04-05,-0.0018049112778236855,0.0037355489751876173,0.0019061058429917454,986
2011-04-06,0.005045738509254401,-0.002165933642287909,0.002856377930093582,986
2011-04-07,-0.00042564195592515857,-0.0038217342536764004,-0.004257651427045843,986
2011-04-08,0.005607413104394736,-0.014115521201361338,-0.008609678736972567,986
2011-04-11,0.0004979592264647412,-0.00526126711542899,-0.004790968047726765,986
2011-04-12,-0.00596855736124321,-0.0032116843429099507,-0.009164300901398624,986
2011-04-13,0.006037719890035669,-0.0058841804941466265,0.00011599072466160367,986
2011-04-14,-0.006348066757108488,0.007717425451693244,0.0013107415516333998,986
2011-04-15,0.000642075498932171,0.006881724090519277,0.007522998323806436,986
2011-04-18,-0.01205625764430223,-0.0007312969112286333,-0.012786649648522632,986
2011-04-19,0.0029389150159320728,0.000383588627431057,0.0033026191583082317,986
2011-04-20,0.01331257636069751,0.0027249078074095536,0.016072470389378476,986
2011-04-21,0.006427491477629512,-0.0004791307065272716,0.0059393240524444986,986
2011-04-25,-0.001412901599381337,-4.984346724616744e-05,-0.001480585123093725,986
2011-04-26,0.00338918826627728,0.007040138442618436,0.010443971946153378,986
2011-04-27,0.0014859537824797424,0.0051149324411145945,0.006597813455324392,986
2011-04-28,-0.0015017737343252617,0.004090460701207909,0.002561224657327843,985
2011-04-29,0.0012265627745495368,0.00015010268291061659,0.001370519437750896,986
2011-05-02,0.004233037386969315,-0.009795105826903124,-0.005631962683606069,986
2011-05-03,-0.0018116460615869357,-0.004583593953031576,-0.0063782417607949555,986
2011-05-04,0.0002578188733356217,-0.00903648758122792,-0.008788641459787425,986
2011-05-05,-0.005723496083539477,0.002275775715079003,-0.003471584032002664,986
2011-05-06,0.011489693093287847,-0.008184903313653121,0.0031907441381231246,986
2011-05-09,-0.00029553640938882384,0.007260309120041777,0.00695935770895793,986
2011-05-10,0.0033490274967478972,0.008983783104646882,0.012377808665087116,986
2011-05-11,-0.001865360702630089,-0.009933464002521167,-0.011786674143210291,986
2011-05-12,-0.003856775535887019,0.011489422221841945,0.007575176617605608,986
2011-05-13,0.0012133784301687786,-0.011939323540510185,-0.010745538862045975,986
2011-05-16,-0.003982042464243624,-0.004387828289280493,-0.008350559394032656,986
2011-05-17,-0.004501701717449567,0.0009098013786173965,-0.0035972022827993728,986
2011-05-18,0.0011040824517970203,0.01100098593757651,0.012109072321868143,986
2011-05-19,0.004542502270168623,-0.0023254683618425015,0.002200192044981122,986
2011-05-20,-0.0031118903591767053,-0.004970808465700797,-0.008069239716373739,986
2011-05-23,-0.013654334599521931,-0.0011609256215217678,-0.01480276885776569,986
2011-05-24,0.003184453754565106,-0.00614807839150539,-0.0029853678280314096,986
2011-05-25,-0.0034483130847464735,0.010563130297018008,0.007065498166109256,986
2011-05-26,-0.0027862359992234663,0.010784010769743295,0.007960266531552192,986
2011-05-27,0.003245456621581028,0.0029593911230532473,0.006210817850215217,986
2011-05-31,0.008927957973279015,0.002247167096148254,0.011181467448695573,986
2011-06-01,-0.0019173633476795306,-0.024506850524119668,-0.026391570902371413,986
2011-06-02,0.002057987138888238,-0.003112032507741623,-0.0011215529633572634,986
2011-06-03,-0.013206677888710437,-0.0004784578178186416,-0.013695073205273392,986
2011-06-06,-0.001586409085431984,-0.010749901423162683,-0.01231619667131329,986
2011-06-07,0.006187733542617027,-0.004130324607097892,0.0020229272623865017,986
2011-06-08,-0.0029884385268552733,-0.005956165467164905,-0.008915896707078822,986
2011-06-09,0.0030155546964805453,0.003150253379232015,0.0061712736451262325,986
2011-06-10,-0.00458624398361848,-0.009925724044062683,-0.014464594275603404,986
2011-06-13,0.0031406415272604475,-0.004075715974962157,-0.000968049844129169,986
