experiment_group,experiment_name,AUM,net_annual_return,net_vol,net_sharpe,max_drawdown,gross_sharpe,commission_drag,slippage_drag,borrow_drag,average_daily_turnover,average_gross_exposure_used,cap_binding_days,average_long_names,average_short_names,IC_mean,IC_tstat,worst_12m_return,notes
B_weighting,score_divided_by_volatility,50000000.0,0.052224957941435335,0.062347625442652016,0.8477484003296143,-0.21014476959510486,2.632045444123051,0.402982199038564,1.2089931658266846,0.17232167892818806,1.9938182617790163,0.9969091308895082,3745,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.14744464848960004,
B_weighting,score_divided_by_volatility,250000000.0,0.024045241907857173,0.05021716242336274,0.4982711040020792,-0.22074237455032275,1.7644625648238663,0.2896725457535958,0.8705802612877359,0.10593865378045542,1.157850272817945,0.5789251364089725,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.1141011143762487,
B_weighting,score_divided_by_volatility,1000000000.0,6.2286722528615e-05,0.022815385809049744,0.014169266318334029,-0.1963494320692637,0.8462553847769682,0.19153246504441235,0.5733176021063494,0.06723605130787237,0.3450035092554944,0.1725017546277472,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.17867853899766972,
B_weighting,score_times_liquidity,50000000.0,0.039601624855018835,0.07220133306283047,0.5740695881263966,-0.34248454870676737,2.115530338864204,0.3479739584844248,1.0439353612229274,0.1495514310304552,1.9938182617790163,0.9969091308895082,3419,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.159060207145447,Liquidity preference is capped by the same 5% ADV participation rule.
B_weighting,score_times_liquidity,250000000.0,0.018175005875614714,0.05648651493875665,0.34713082296210607,-0.3115156089225303,1.473693671870149,0.2578829023344196,0.7744811462303647,0.09419880034325873,1.157850272817945,0.5789251364089725,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.18640834977812226,Liquidity preference is capped by the same 5% ADV participation rule.
B_weighting,score_times_liquidity,1000000000.0,-0.0005871142896811676,0.023641445084022536,-0.012991994839924654,-0.208364710103343,0.789640938872566,0.18478863351884378,0.5531540643475833,0.0646902358460636,0.3450035092554944,0.1725017546277472,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.1815964316521913,Liquidity preference is capped by the same 5% ADV participation rule.
C_cost_aware_ranking,baseline_raw_score,50000000.0,0.014369719691830873,0.056704118093749645,0.2799713372974793,-0.3070485692094844,2.2404767640788714,0.4430794451157527,1.329286700214149,0.18813928145149034,1.9938182617790163,0.9969091308895082,3590,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.16586342462997583,Current raw score ranking.
C_cost_aware_ranking,baseline_raw_score,250000000.0,0.01686856911883905,0.04709857988743908,0.37871258524958523,-0.24577080487154135,1.7285964663082292,0.3089594780428968,0.9284694077699691,0.11245499524577801,1.157850272817945,0.5789251364089725,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.1297698772435233,Current raw score ranking.
C_cost_aware_ranking,baseline_raw_score,1000000000.0,-0.0017618114912920646,0.021720529121737647,-0.07029689165788992,-0.20183588060836244,0.8038635303471164,0.20124087268638147,0.6021781302811888,0.0707414190374361,0.3450035092554944,0.1725017546277472,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.17834588253313577,Current raw score ranking.
C_cost_aware_ranking,alpha_minus_estimated_round_trip_cost,50000000.0,0.024114033474579744,0.04001499277054832,0.6155161212256309,-0.24045163277622983,3.252674314172532,0.6296140373079955,1.888858651801078,0.11868550383782761,1.9994700582935878,0.9997350291467939,323,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.16407329699670192,Uses walk-forward calibrated alpha return minus fixed cost and daily liquidity-impact proxy.
C_cost_aware_ranking,alpha_minus_estimated_round_trip_cost,250000000.0,-0.011284808661134571,0.031898830949055254,-0.33980861676789526,-0.3039129159005428,2.958908779964331,0.7878977234002713,2.363688914692746,0.1471307586392093,1.9946431006098817,0.9973215503049409,3014,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.17542876427349618,Uses walk-forward calibrated alpha return minus fixed cost and daily liquidity-impact proxy.
C_cost_aware_ranking,alpha_minus_estimated_round_trip_cost,1000000000.0,-0.021448784690733413,0.022356136172531203,-0.9586145275665887,-0.3304181031405913,1.3695095503059633,0.5586777441133062,1.6692717294268542,0.10017460433239156,0.9845947976080108,0.4922973988040054,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.13168301066115207,Uses walk-forward calibrated alpha return minus fixed cost and daily liquidity-impact proxy.
C_cost_aware_ranking,short_alpha_minus_borrow_and_liquidity_penalty,50000000.0,0.015159061955358988,0.056780432062379364,0.293372831355788,-0.30495768259878253,2.2505298365966935,0.44254689545458703,1.3276987070392647,0.1869114027470538,1.9941230601928108,0.9970615300964054,3583,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.16697433031325282,Short ranking penalises borrow tier and liquidity while the long side keeps raw score.
C_cost_aware_ranking,short_alpha_minus_borrow_and_liquidity_penalty,250000000.0,0.019295524274103082,0.04846423495969769,0.4185673816867968,-0.24045231931085487,1.7388732521610208,0.30236126332162105,0.9089024301167864,0.10904217703581659,1.1667679267125304,0.5833839633562652,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.13152642191633013,Short ranking penalises borrow tier and liquidity while the long side keeps raw score.
C_cost_aware_ranking,short_alpha_minus_borrow_and_liquidity_penalty,1000000000.0,-3.1274429946881455e-06,0.022265820949020774,0.011014146961616398,-0.19317850203088016,0.8702899309479244,0.19787458007756198,0.5925696145180064,0.06883158939073959,0.34812360048045365,0.17406180024022683,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.17345469412039105,Short ranking penalises borrow tier and liquidity while the long side keeps raw score.
D_short_leg,baseline_tiered_borrow_cost,50000000.0,0.014369719691830873,0.056704118093749645,0.2799713372974793,-0.3070485692094844,2.2404767640788714,0.4430794451157527,1.329286700214149,0.18813928145149034,1.9938182617790163,0.9969091308895082,3590,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.16586342462997583,Current tiered borrow cost.
D_short_leg,baseline_tiered_borrow_cost,250000000.0,0.01686856911883905,0.04709857988743908,0.37871258524958523,-0.24577080487154135,1.7285964663082292,0.3089594780428968,0.9284694077699691,0.11245499524577801,1.157850272817945,0.5789251364089725,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.1297698772435233,Current tiered borrow cost.
D_short_leg,baseline_tiered_borrow_cost,1000000000.0,-0.0017618114912920646,0.021720529121737647,-0.07029689165788992,-0.20183588060836244,0.8038635303471164,0.20124087268638147,0.6021781302811888,0.0707414190374361,0.3450035092554944,0.1725017546277472,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.17834588253313577,Current tiered borrow cost.
D_short_leg,exclude_tier_c_shorts,50000000.0,0.011787918102653006,0.0564172925098656,0.23593388841807328,-0.3096908892053736,2.117621910523918,0.44585021669932967,1.3375847480590446,0.09825305734747036,1.9961808276725013,0.9980904138362506,3564,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.16934010242881825,
D_short_leg,exclude_tier_c_shorts,250000000.0,0.017348601844771494,0.04719307691292201,0.38803281839058285,-0.24245182808019383,1.7206292532830927,0.31647317946078,0.9510932701347873,0.06502998529694254,1.1884522921122338,0.5942261460561169,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.12876349880114146,
D_short_leg,exclude_tier_c_shorts,1000000000.0,0.00022216856870693746,0.021565623509629164,0.02110411024077987,-0.1852009729896571,0.9001005186555276,0.2097477079420973,0.6280146700063892,0.04123403046626126,0.35733429706629966,0.17866714853314983,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.15999243993939627,
D_short_leg,exclude_tier_b_and_c_shorts,50000000.0,0.005976537214645861,0.05598038736252436,0.13444442639736423,-0.335366838747411,1.968906007285139,0.4496844431135465,1.3490864196230226,0.035690718151205725,1.9979839483533923,0.9989919741766962,3502,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.17794164201448126,
D_short_leg,exclude_tier_b_and_c_shorts,250000000.0,0.012923657715549153,0.05058056943253408,0.2791429797878465,-0.3100285452863544,1.654510045273568,0.33689521094669717,1.0116980460557568,0.026773808483267436,1.3542115860008956,0.6771057930004478,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.17691240035949074,
