AUM,gross_sharpe,commission_drag,slippage_drag,borrow_drag,net_sharpe,avg_borrow_bps_per_day
50000000.0,3.539094129236485,0.5010771550558633,1.5032895240008048,0.2266100826149442,1.3081173675648727,0.4512482038574518
250000000.0,3.111878747434734,0.3776992440384856,1.1365770579140728,0.1522846777374595,1.445317767744716,0.3007745365697896
1000000000.0,2.3211723105184356,0.2331463588001021,0.7043332800740527,0.0906620490410401,1.2930306226032406,0.0976272693128664
