strategy_name,AUM,aum,net_annual_return,net_annualised_return,net_vol,net_annualised_volatility,net_sharpe,max_drawdown,average_turnover,daily_turnover,average_gross_exposure_used,average_gross_exposure,cap_binding_days,fraction_days_cap_binding,gross_sharpe,commission_drag,commission_sharpe_drag,slippage_drag,slippage_sharpe_drag,borrow_drag,borrow_sharpe_drag,avg_commission_bps_per_day,avg_slippage_bps_per_day,avg_borrow_bps_per_day,average_long_names,average_short_names,days,AUM_label
hard_exclude_dsi_gt_10pct_short_leg_sensitivity,50000000.0,50000000.0,0.05717912441744355,0.05717912441744355,0.049441324490831606,0.049441324490831606,1.149476220838795,-0.1433253098907965,1.998261603030173,1.998261603030173,0.9991308015150865,0.9991308015150865,3563,0.944091149973503,3.3578971288170454,0.5093239012900508,0.5093239012900508,1.5280292331263325,1.5280292331263325,0.1710677735618671,0.1710677735618671,0.9991308015150867,2.997392404545258,0.33504666821704016,24.916534181240063,24.916534181240063,3774,50M
hard_exclude_dsi_gt_10pct_short_leg_sensitivity,250000000.0,250000000.0,0.05978411327913924,0.05978411327913924,0.047745003118937764,0.047745003118937764,1.2401432069090437,-0.10434668092200272,1.514211840448476,1.514211840448476,0.757105920224238,0.757105920224238,3773,0.9997350291467939,2.942988080628116,0.39771023197739463,0.39771023197739463,1.1960304282230843,1.1960304282230843,0.10910421351859334,0.10910421351859334,0.7571059202242382,2.2713177606727135,0.20659597623899847,24.916534181240063,24.916534181240063,3774,250M
hard_exclude_dsi_gt_10pct_short_leg_sensitivity,1000000000.0,1000000000.0,0.02892076963064283,0.02892076963064283,0.02563046569509127,0.02563046569509127,1.1252297314585318,-0.05633122873854712,0.5062349165442925,0.5062349165442925,0.25311745827214627,0.25311745827214627,3773,0.9997350291467939,2.1725124477423328,0.24515563544781838,0.24515563544781838,0.7401695752307786,0.7401695752307786,0.061957505605203966,0.061957505605203966,0.25311745827214627,0.7593523748164387,0.06319171677674197,24.916534181240063,24.916534181240063,3774,1B
